CASE_NUMBER,Date Rptd,DATE OCC,TIME OCC,COD_AREA,Rpt Dist No,Part 1-2,Crm Cd,Vict Age,Vict Sex,Vict Descent,Premis Cd,Weapon Used Cd,Status,Status Desc,LOCATION,Cross Street,LAT,LON,Custom
201809107,4/4/2020,4/3/2020,2345,18,1824,2,745,68,M,B,122,500,IC,Invest Cont,E CENTURY BL,S CENTRAL AV,33.9457,-118.2541,E CURY BL
201511878,6/26/2020,6/25/2020,1900,15,1501,1,310,0,M,O,203,-9,IC,Invest Cont,13200 SATICOY ST,,34.2078,-118.4204,1320 S SATIC ST
201812571,6/15/2020,6/14/2020,2000,18,1871,1,510,0,,,101,-9,AA,Adult Arrest,HOOVER ST,138TH ST,33.9063,-118.2872,HOOV ST
202114204,9/27/2020,9/25/2020,2200,21,2118,1,420,0,,,101,-9,IC,Invest Cont,20300 BALTAR ST,,34.2166,-118.5754,2030 BALTA ST
201916584,11/5/2020,11/4/2020,2000,19,1988,1,331,31,M,H,108,-9,IC,Invest Cont,13500 ROSCOE BL,,34.2217,-118.4278,1350 ROSCO BL
201318640,10/17/2020,10/17/2020,2330,13,1385,2,626,32,F,H,501,400,IC,Invest Cont,400 E 62ND ST,,33.9834,-118.2673,400 ST62ND ST
201805728,2/1/2020,2/1/2020,1820,18,1806,1,230,56,F,B,108,208,AO,Adult Other,89TH,CENTRAL ST,33.9556,-118.2564,89TH9TH
201609969,6/13/2020,6/13/2020,1945,16,1617,1,230,21,F,H,101,101,IC,Invest Cont,11100 ORO VISTA AV,,34.2724,-118.3243,1110AV ORO VAV
201611838,8/10/2020,8/10/2020,135,16,1638,2,626,41,F,H,501,400,AA,Adult Arrest,7200 HILLROSE ST,,34.2628,-118.2885,7200 ST HILLRO ST
202008299,4/3/2020,4/3/2020,334,20,2022,1,310,28,M,A,502,400,IC,Invest Cont,300 S GRAMERCY PL,,34.069,-118.3128,300 GRAMERC PL
202014436,9/9/2020,9/9/2020,930,20,2026,2,888,0,X,X,506,-9,IC,Invest Cont,300 S CATALINA ST,,34.0674,-118.2954,300 CATALIN ST
201404888,1/10/2020,1/8/2020,1500,14,1494,2,740,0,M,W,212,-9,IC,Invest Cont,7000 WORLD WY,,33.943,-118.4131,7000 WORLD WY
201813909,7/13/2020,7/13/2020,400,18,1822,1,310,0,X,X,729,500,IC,Invest Cont,300 W 95TH ST,,33.9501,-118.2785,300 ST95TH ST
211714848,11/6/2021,10/31/2020,1520,17,1781,1,310,27,M,O,221,-9,IC,Invest Cont,9200 DE SOTO AV,,34.2382,-118.5886,9200 A DE SOT AV
201907670,3/16/2020,3/15/2020,45,19,1941,1,331,42,F,H,104,-9,IC,Invest Cont,10900 ORION AV,,34.2683,-118.4714,1090 ORIONAV
201916739,11/10/2020,11/9/2020,2100,19,1958,1,510,0,,,101,-9,IC,Invest Cont,14200 VAN NUYS BL,,34.2506,-118.4433,1420 BL VAN N BL
201316224,8/29/2020,8/29/2020,2300,13,1347,2,626,36,F,H,501,400,IC,Invest Cont,1600 E 32ND ST,,34.0117,-118.2446,1600 ST 32ND ST
201318581,10/17/2020,6/26/2020,1400,13,1346,2,956,19,M,H,501,-9,IC,Invest Cont,1400 E 42ND ST,,34.0068,-118.2491,1400 ST 42ND ST
201416656,9/4/2020,9/4/2020,1725,14,1485,1,510,0,,,108,-9,IC,Invest Cont,8600 S SEPULVEDA BL,,33.9579,-118.402,8600 SEPULVBL
211404188,1/5/2021,12/4/2020,1800,14,1455,1,420,0,,,101,-9,IC,Invest Cont,4100 KENYON AV,,33.9955,-118.4289,4100 KENYON AV
201517780,11/20/2020,11/20/2020,1849,15,1555,1,648,0,X,X,101,-9,IC,Invest Cont,LANKERSHIM,VINELAND,0,0,LANKHIMHIM
201822328,12/18/2020,12/18/2020,2115,18,1863,1,220,38,F,H,501,113,IC,Invest Cont,300 E 116TH ST,,33.9292,-118.2665,300 ST116TH ST
201416068,8/25/2020,8/22/2020,1130,14,1406,1,510,0,,,101,-9,IC,Invest Cont,3600 MENTONE AV,,34.0223,-118.4069,3600 A MENTON AV
202013931,8/26/2020,8/26/2020,2300,20,2002,2,805,33,F,B,101,-9,IC,Invest Cont,OAKWOOD,WESTERN,34.0773,-118.3092,OAKWOOD
201408837,3/25/2020,3/25/2020,315,14,1438,1,420,52,M,H,101,-9,IC,Invest Cont,3500 KELTON AV,,34.0221,-118.4166,3500 KELTON AV
201310065,4/28/2020,4/28/2020,1145,13,1372,1,230,34,M,B,101,101,AO,Adult Other,300 E 56TH ST,,33.9916,-118.2701,300 ST56TH ST
201915835,10/18/2020,9/13/2020,1500,19,1917,2,662,99,F,H,501,-9,IC,Invest Cont,14100 PADDOCK ST,,34.3128,-118.4415,1410 S PADDO ST
201818126,10/1/2020,10/1/2020,1000,18,1802,1,420,49,M,H,222,-9,IC,Invest Cont,MAIN ST,88TH,33.9564,-118.2739,MAIN ST ST
201817638,9/22/2020,9/22/2020,205,18,1862,2,946,0,X,X,101,-9,IC,Invest Cont,200 E 120TH ST,,33.9237,-118.2727,200 ST120TH ST
201913957,8/31/2020,8/31/2020,800,19,1921,1,510,0,,,101,-9,IC,Invest Cont,EL DORADO,LA MESA,34.3079,-118.4739,EL DDOADO
201809594,4/14/2020,4/13/2020,2359,18,1802,2,930,21,F,H,501,511,IC,Invest Cont,100 W 92ND ST,,33.9529,-118.2739,100 ST92ND ST
201320524,11/27/2020,11/27/2020,1545,13,1363,2,624,30,M,B,210,400,IC,Invest Cont,5000 S CENTRAL AV,,33.9983,-118.2608,5000 CENTRA AV
202107846,3/30/2020,3/30/2020,1130,21,2158,2,626,24,F,O,502,400,AO,Adult Other,21000 ERWIN ST,,34.1827,-118.5903,2100 ERWINST
201517046,11/1/2020,10/31/2020,2030,15,1525,2,740,50,M,H,122,-9,IC,Invest Cont,KITTRIDGE ST,BEN AV,34.1903,-118.3943,KITTGE ST
201509531,5/3/2020,5/3/2020,2340,15,1514,2,624,19,M,H,502,400,IC,Invest Cont,6800 RADFORD AV,,34.194,-118.3943,6800 A RADFOR AV
201909034,4/22/2020,4/22/2020,1000,19,1901,1,341,52,M,W,108,-9,IC,Invest Cont,BALBOA,SILVER OAKS DR,34.321,-118.4883,BALBBOA
201822506,12/23/2020,12/23/2020,230,18,1822,1,310,30,F,B,502,500,IC,Invest Cont,100 W CENTURY BL,,33.9456,-118.2744,100 CENTURY BL
202115975,11/14/2020,11/14/2020,2050,21,2118,2,624,57,F,A,501,400,AO,Adult Other,20500 ROSCOE BL,,34.2201,-118.5802,2050 ROSCO BL
202018663,12/21/2020,12/21/2020,1930,20,2031,1,440,0,X,X,202,-9,IC,Invest Cont,700 S WESTERN AV,,34.0599,-118.3139,700 WESTERN AV
201511591,6/19/2020,6/1/2020,1225,15,1585,2,354,26,M,W,750,-9,IC,Invest Cont,10900 BLUFFSIDE DR,,34.1414,-118.3686,1090DR BLUFFDR
201417322,9/13/2020,9/12/2020,1100,14,1494,1,341,40,F,W,212,-9,IC,Invest Cont,500 WORLD WAY,,33.9427,-118.4052,500 WORLD WWAY
201706681,3/2/2020,3/1/2020,1500,17,1716,1,330,72,M,W,104,-9,IC,Invest Cont,11700 VERADA AV,,34.2831,-118.51,1170 VERAD AV
211504769,1/19/2021,12/22/2020,1440,15,1591,1,480,44,M,W,707,-9,IC,Invest Cont,3500 LAUREL CANYON BL,,34.1325,-118.3974,3500 LAURELBL
202013146,8/7/2020,8/6/2020,1900,20,2093,1,330,36,M,H,101,-9,IC,Invest Cont,2000 W WASHINGTON BL,,34.04,-118.3029,2000 WASHIN BL
201809320,4/8/2020,4/6/2020,1400,18,1846,1,310,61,F,H,511,500,IC,Invest Cont,1400 E 114TH ST,,33.9311,-118.2493,1400ST 114TH ST
201804168,1/3/2020,1/2/2020,1700,18,1821,1,420,40,M,H,101,-9,IC,Invest Cont,800 W 94TH ST,,33.951,-118.2898,800 ST94TH ST
201708047,4/3/2020,4/2/2020,245,17,1777,1,330,71,M,W,101,-9,IC,Invest Cont,WOODLEY AV,LASSEN ST,34.2502,-118.4849,WOOD AV
201420301,11/15/2020,11/15/2020,2030,14,1465,2,900,58,F,H,101,400,IC,Invest Cont,12000 ANETA ST,,33.9858,-118.4083,1200 ANETAST
201909752,5/13/2020,5/9/2020,2119,19,1961,1,310,41,M,H,120,-9,AA,Adult Arrest,9200 N SEPULVEDA BL,,34.2376,-118.4677,9200 SEPULVBL
201816541,9/1/2020,8/31/2020,2030,18,1846,1,210,25,M,H,108,400,IC,Invest Cont,1300 E 115TH ST,,33.9303,-118.2518,1300ST 115TH ST
201611517,7/28/2020,7/28/2020,930,16,1601,2,625,96,F,B,501,400,AO,Adult Other,11900 BROMONT AV,,34.2864,-118.4112,1190 A BROMO AV
202115000,10/18/2020,10/18/2020,1,21,2161,2,626,31,F,H,501,400,IC,Invest Cont,24300 CARIS ST,,34.1803,-118.6548,2430 CARISST
201508964,4/17/2020,4/11/2020,1325,15,1583,1,440,36,M,W,502,-9,IC,Invest Cont,4100 TUJUNGA AV,,34.1451,-118.3875,4100 A TUJUNG AV
201612550,9/3/2020,9/2/2020,1915,16,1659,2,903,36,F,W,501,-9,AA,Adult Arrest,9000 AMANITA AV,,34.2453,-118.2683,9000 A AMANIT AV
201711968,8/7/2020,8/7/2020,255,17,1771,1,510,0,,,101,-9,AA,Adult Arrest,20400 PRAIRIE ST,,34.2391,-118.578,2040 S PRAIR ST
201715003,11/4/2020,11/4/2020,1930,17,1792,2,624,18,M,W,501,400,AA,Adult Arrest,20000 LINNEA CT,,34.2272,-118.5697,2000 LINNE CT
201507380,3/9/2020,3/8/2020,2215,15,1563,1,331,66,M,W,101,-9,IC,Invest Cont,4500 MORELLA AV,,34.1522,-118.39,4500 A MORELL AV
201312048,6/9/2020,6/8/2020,1430,13,1331,2,740,0,X,X,720,-9,IC,Invest Cont,100 W 30TH ST,,34.0218,-118.2707,100 ST30TH ST
201613106,9/22/2020,9/22/2020,417,16,1651,1,442,29,M,H,301,-9,IC,Invest Cont,13200 OSBORNE ST,,34.2461,-118.4205,1320 S OSBOR ST
201707325,3/13/2020,3/13/2020,2045,17,1799,1,310,24,F,O,501,-9,IC,Invest Cont,16000 COUSTEAU LN,,34.2249,-118.4792,1600 LN COUST LN
202017315,11/18/2020,11/18/2020,810,20,2005,1,440,29,M,H,102,400,IC,Invest Cont,ROSEWOOD,HOBART,34.0799,-118.3025,ROSEDOOD
201706866,2/23/2020,2/23/2020,1600,17,1788,1,442,0,X,X,203,-9,IC,Invest Cont,8900 BALBOA BL,,34.2322,-118.5113,8900 BALBOA BL
201709901,6/10/2020,6/1/2020,900,17,1785,1,320,54,F,W,221,-9,IC,Invest Cont,18500 EDDY ST,,34.2296,-118.537,1850 EDDY ST
201908056,3/20/2020,3/20/2020,1649,19,1985,1,310,28,F,H,409,-9,AO,Adult Other,8400 VAN NUYS BL,,34.2229,-118.4487,8400 BL VAN NU BL
201314357,7/21/2020,7/21/2020,1200,13,1395,2,624,33,F,H,406,400,IC,Invest Cont,7000 AVALON BL,,33.976,-118.2652,7000 AVALON BL
201818374,9/18/2020,9/11/2020,1028,18,1863,1,440,45,F,B,501,-9,IC,Invest Cont,120TH ST,SAN PEDRO,33.9237,-118.2696,120TST ST
201316211,8/30/2020,8/30/2020,1325,13,1313,1,510,0,,,101,-9,AO,Adult Other,17TH ST,SAN PEDRO ST,34.029,-118.2565,17TH ST ST
201910029,5/20/2020,5/20/2020,1200,19,1987,1,510,0,,,301,-9,IC,Invest Cont,13600 ROSCOE BL,,34.2269,-118.4394,1360 ROSCO BL
201821786,12/8/2020,12/8/2020,815,18,1862,2,624,29,M,B,142,400,IC,Invest Cont,11400 S FIGUEROA ST,,33.9304,-118.2826,1140 FIGUE ST
201609397,5/25/2020,5/24/2020,1930,16,1681,1,510,0,,,101,-9,AA,Adult Arrest,ROSCOE,WHITSETT AV,34.2217,-118.4053,ROSCCOE
201412846,6/25/2020,6/25/2020,1940,14,1435,2,624,16,F,W,102,400,IC,Invest Cont,CHARNOCK RD,MCLAUGHLIN,34.0124,-118.4276,CHARK RD
201406637,2/15/2020,2/14/2020,2300,14,1469,1,510,0,,,108,-9,JA,Juv Arrest,5800 W CENTINELA AV,,33.9767,-118.3838,5800 CENTINAV
201805565,1/29/2020,1/29/2020,1730,18,1849,1,210,33,F,H,102,303,IC,Invest Cont,IMPERIAL HY,WILMINGTON AV,33.9294,-118.2391,IMPEL HY
201318660,10/19/2020,10/18/2020,2215,13,1394,1,210,22,F,H,102,400,AA,Adult Arrest,FLORENCE AV,SAN PEDRO ST,33.9747,-118.2696,FLORE AV
201813391,7/2/2020,7/1/2020,1500,18,1801,1,331,0,X,X,725,-9,IC,Invest Cont,8600 DENVER AV,,33.9587,-118.2839,8600 DENVER AV
202016731,11/4/2020,11/4/2020,1120,20,2076,1,230,43,M,A,203,223,IC,Invest Cont,2700 W PICO BL,,34.0473,-118.2979,2700 BL PICO BL
201605951,2/17/2020,2/17/2020,600,16,1633,1,510,0,,,101,-9,IC,Invest Cont,CHIVERS AV,TERRA BELLA,34.2707,-118.4013,CHIV AV
201507072,3/2/2020,3/2/2020,1300,15,1585,2,740,29,M,B,101,-9,IC,Invest Cont,4100 FAIR AV,,34.1456,-118.3747,4100 FAIR AV
201705581,2/6/2020,1/22/2020,1000,17,1735,1,440,28,F,W,501,-9,IC,Invest Cont,17400 LOS ALIMOS ST,,34.2661,-118.5132,1740 LOS A ST
201715248,11/11/2020,11/8/2020,1700,17,1761,1,420,0,,,101,-9,IC,Invest Cont,9500 FARRALONE AV,,34.2427,-118.6104,9500AV FARRALAV
201519097,12/28/2020,12/26/2020,1500,15,1514,1,510,0,,,101,-9,IC,Invest Cont,6800 BEN AV,,34.194,-118.3943,6800 BEN AV
241306067,2/14/2024,1/1/2020,1300,13,1351,2,812,7,F,H,501,400,IC,Invest Cont,VERNON AV,MAIN ST,34.0038,-118.274,VERN AV
201713450,9/20/2020,9/20/2020,1600,17,1785,2,740,32,M,W,501,-9,IC,Invest Cont,8900 WILBUR AV,,34.2319,-118.5448,8900 WILBUR AV
202013327,8/11/2020,8/11/2020,200,20,2015,1,310,34,F,W,502,-9,IC,Invest Cont,100 N ALEXANDRIA AV,,34.0728,-118.2984,100 ALEXAND AV
201314320,7/22/2020,7/22/2020,430,13,1323,2,626,35,M,B,103,400,IC,Invest Cont,24TH ST,CENTRAL AV,34.0216,-118.2564,24TH ST ST
201508164,3/30/2020,3/30/2020,45,15,1555,1,761,0,F,H,913,200,AA,Adult Arrest,11300 MAGNOLIA BL,,34.1649,-118.3774,1130 BL MAGNO BL
201407454,2/29/2020,2/29/2020,1447,14,1441,1,510,0,,,101,-9,AA,Adult Arrest,2400 BRYAN AV,,33.9866,-118.4571,2400 BRYAN AV
201414872,8/4/2020,6/24/2020,1330,14,1497,2,668,0,X,X,203,-9,IC,Invest Cont,5500 W CENTURY BL,,33.9453,-118.3769,5500 CENTUR BL
202015114,9/25/2020,5/15/2020,2200,20,2021,1,330,71,F,W,501,-9,IC,Invest Cont,500 S WINDSOR BL,,34.0636,-118.3214,500 WINDSOR BL
201409482,4/10/2020,4/9/2020,1,14,1443,1,330,20,F,W,707,500,IC,Invest Cont,1600 VENICE BL,,33.9928,-118.4513,1600 VENICE BL
202013074,8/6/2020,8/6/2020,300,20,2097,1,510,0,,,101,-9,IC,Invest Cont,1900 S MARIPOSA AV,,34.0395,-118.2984,1900 MARIPO AV
201510689,5/29/2020,5/15/2020,1500,15,1527,1,440,59,M,O,108,-9,IC,Invest Cont,11000 VICTORY BL,,34.1867,-118.3703,1100 B VICTO BL
201310061,4/27/2020,4/27/2020,1540,13,1353,1,210,17,M,B,301,400,IC,Invest Cont,AVALON BL,45TH ST,34.0025,-118.2653,AVAL BL
201418832,10/17/2020,10/17/2020,210,14,1441,2,624,32,F,O,102,400,IC,Invest Cont,PACIFIC AV,26TH AV,33.9826,-118.4681,PACI AV
201806290,2/10/2020,2/8/2020,1600,18,1842,1,420,0,,,101,-9,IC,Invest Cont,200 E 110TH ST,,33.9357,-118.2717,200 ST110TH ST
202005948,2/10/2020,2/10/2020,2010,20,2033,1,330,24,M,H,101,-9,IC,Invest Cont,SERRANO,7TH,34.0597,-118.3066,SERRANO
201822201,12/16/2020,12/12/2020,1500,18,1871,1,510,0,,,217,-9,IC,Invest Cont,800 W ROSECRANS AV,,33.9019,-118.2898,800 ROSECRAAV
202008103,3/30/2020,3/5/2020,1000,20,2054,1,341,54,F,A,502,-9,IC,Invest Cont,1000 S KINGSLEY DR,,34.0526,-118.3031,1000 KINGSL DR
202107079,3/7/2020,3/7/2020,1900,21,2158,2,624,27,F,B,210,400,AO,Adult Other,6000 CANOGA AV,,34.1793,-118.5975,6000 CANOGA AV
201608902,5/10/2020,5/7/2020,1130,16,1679,2,740,30,F,H,122,-9,IC,Invest Cont,8000 LA TUNA CANYON RD,,34.2342,-118.3063,8000 LA TUN RD
201900971,12/16/2020,12/16/2020,1820,19,1991,1,236,32,M,H,502,205,AO,Adult Other,8100 N SEPULVEDA BL,,34.2184,-118.4698,8100 SEPULVBL
201509256,4/28/2020,4/28/2020,400,15,1541,1,510,0,,,104,-9,AO,Adult Other,5300 WHITSETT AV,,34.1638,-118.4087,5300 AV WHITSE AV
201814321,7/21/2020,7/21/2020,500,18,1849,1,210,59,F,B,101,400,IC,Invest Cont,GRAPE ST,IMPERIAL HY,33.9305,-118.2363,GRAPST ST
211904005,12/31/2020,12/31/2020,1220,19,1974,2,624,26,M,H,502,400,IC,Invest Cont,9000 CEDROS AV,,34.2336,-118.4535,9000 CEDROS AV
202004806,1/19/2020,1/19/2020,1105,20,2049,2,626,21,F,H,502,400,AA,Adult Arrest,2700 JAMES M WOOD BL,,34.0559,-118.2867,2700 JAMES BL
221804943,1/21/2022,7/1/2020,1335,18,1822,2,354,26,M,B,501,-9,IC,Invest Cont,100 W COLDEN AV,,33.9492,-118.2739,100 COLDEN AV
201320366,11/23/2020,11/23/2020,1300,13,1342,2,745,29,M,H,122,-9,IC,Invest Cont,100 E 35TH ST,,34.0172,-118.2716,100 ST35TH ST
201822745,12/27/2020,12/27/2020,1930,18,1863,1,236,20,F,H,101,400,AO,Adult Other,400 E 116TH ST,,33.9292,-118.2665,400 ST116TH ST
201314547,7/27/2020,7/13/2020,919,13,1321,1,341,0,M,H,121,-9,IC,Invest Cont,2300 S FLOWER ST,,34.0283,-118.2743,2300 FLOWER ST
202018209,12/9/2020,12/9/2020,1950,20,2081,1,230,31,M,H,108,200,IC,Invest Cont,1700 S WESTERN AV,,34.0418,-118.3134,1700 WESTER AV
202107724,3/20/2020,3/2/2020,1600,21,2189,2,627,7,M,W,502,308,AA,Adult Arrest,20600 VENTURA BL,,34.1679,-118.5804,2060 B VENTU BL
202104190,1/5/2020,1/5/2020,2045,21,2143,1,230,29,M,B,108,200,IC,Invest Cont,VANOWEN,LENA,34.1937,-118.6272,VANOWEN
210407587,4/13/2021,12/4/2020,1,4,426,2,354,36,M,H,504,-9,IC,Invest Cont,3300 PORTOLA AV,,34.0839,-118.1731,3300 A PORTOL AV
201421964,12/21/2020,12/21/2020,2200,14,1412,2,624,24,M,H,101,400,IC,Invest Cont,SPEEDWAY,OZONE,33.9952,-118.4807,SPEEYWAY
201610480,6/27/2020,6/27/2020,430,16,1663,2,624,17,M,H,502,400,AO,Adult Other,12000 ALLEGHENY ST,,34.2367,-118.3937,1200ST ALLEGST
201609566,5/30/2020,5/29/2020,1330,16,1602,1,210,19,M,H,102,102,IC,Invest Cont,12700 MERCER ST,,34.2783,-118.4098,1270 MERCE ST
201518882,12/21/2020,12/21/2020,1831,15,1549,1,220,38,M,H,101,400,AA,Adult Arrest,LANKERSHIM BL,CHANDLER ST,34.1689,-118.3774,LANKHIM BL
201706399,2/22/2020,2/22/2020,455,17,1721,2,946,23,M,H,104,-9,IC,Invest Cont,21100 NASHVILLE ST,,34.2691,-118.593,2110ST NASHVST
202107823,3/29/2020,3/23/2020,430,21,2197,2,888,42,F,O,501,-9,IC,Invest Cont,4400 CHAUMONT RD,,34.1495,-118.5752,4400 RD CHAUMO RD
202107274,3/11/2020,3/5/2020,930,21,2158,1,310,46,F,O,501,-9,IC,Invest Cont,21200 OXNARD ST,,34.1837,-118.5846,2120 OXNAR ST
201319724,11/9/2020,10/29/2020,1830,13,1321,2,624,27,F,H,101,400,IC,Invest Cont,300 E WASHINGTON BL,,34.03,-118.2625,300 WASHING BL
201421459,12/11/2020,12/11/2020,115,14,1452,1,236,23,F,O,108,400,AA,Adult Arrest,VIA MARINA,PACIFIC AV,33.9662,-118.455,VIA INAINA
201915778,10/17/2020,10/16/2020,2300,19,1943,2,745,83,F,W,501,-9,AO,Adult Other,00 PORTOLA RD,,34.2674,-118.4663,00 RORTOLA RD
211205683,1/26/2021,12/27/2020,500,12,1249,1,510,0,,,101,-9,IC,Invest Cont,6500 S FIGUEROA ST,,33.9803,-118.2827,6500 FIGUER ST
201505016,1/22/2020,1/21/2020,1945,15,1519,1,331,24,F,W,101,-9,IC,Invest Cont,6700 RIVERTON AV,,34.1922,-118.3659,6700 AV RIVERT AV
202115417,10/28/2020,10/28/2020,820,21,2157,2,888,24,M,H,116,-9,IC,Invest Cont,MASON AV,VANOWEN ST,34.1938,-118.5797,MASOAV AV
201910286,5/27/2020,5/26/2020,1730,19,1943,1,420,0,,,101,-9,IC,Invest Cont,11000 COLUMBUS AV,,34.2701,-118.4635,1100 AV COLUM AV
202115294,10/24/2020,3/1/2020,1800,21,2118,2,626,20,F,O,101,400,AO,Adult Other,MCNULTY AV,STRATHERN ST,34.219,-118.5865,MCNU AV
201709353,5/20/2020,5/20/2020,1700,17,1757,1,343,0,X,X,403,-9,IC,Invest Cont,10200 BALBOA BL,,34.2557,-118.5023,1020 BALBO BL
221908151,4/12/2022,10/1/2020,1,19,1988,1,821,8,F,H,501,400,IC,Invest Cont,13400 RANGOON ST,,34.2285,-118.4258,1340 S RANGO ST
202116576,12/2/2020,8/11/2020,1200,21,2143,2,649,67,M,W,501,-9,IC,Invest Cont,6600 SEDAN AV,,34.1899,-118.6294,6600 SEDAN AV
201413862,7/15/2020,7/15/2020,1700,14,1431,2,624,38,M,W,736,400,IC,Invest Cont,OCEAN FRONT WK,MARKET,33.9874,-118.4741,OCEARONT WK
201715107,11/7/2020,11/7/2020,2200,17,1754,1,510,0,,,101,-9,AA,Adult Arrest,RESEDA,DEVONSHIRE,34.2573,-118.5361,RESEEDA
202016001,10/16/2020,9/13/2020,500,20,2023,2,354,25,M,O,502,-9,IC,Invest Cont,400 S HOBART BL,,34.0653,-118.3053,400 HOBART BL
201314468,7/25/2020,7/23/2020,2100,13,1317,1,230,54,M,H,101,500,IC,Invest Cont,1900 MCGARRY ST,,34.0182,-118.2406,1900 S MCGARR ST
201816466,8/31/2020,8/31/2020,1200,18,1824,2,624,42,F,H,108,400,IC,Invest Cont,103RD ST,AVALON BL,33.9438,-118.265,103RST ST
202106752,3/1/2020,3/1/2020,800,21,2126,1,236,41,F,O,501,400,AO,Adult Other,21000 LULL ST,,34.2094,-118.5906,2100 LULL ST
202115559,11/2/2020,10/21/2020,1200,21,2146,1,510,0,,,101,-9,IC,Invest Cont,21100 GAULT ST,,34.1992,-118.5943,2110 GAULTST
201909009,4/23/2020,4/21/2020,1030,19,1959,2,901,62,M,H,501,-9,IC,Invest Cont,10000 ARLETA AV,,34.252,-118.4365,1000 ARLET AV
201417565,9/21/2020,9/16/2020,1600,14,1407,1,310,0,X,X,707,500,IC,Invest Cont,10300 VENICE BL,,34.021,-118.4028,1030 VENIC BL
201913954,8/30/2020,8/30/2020,255,19,1935,1,236,34,F,H,109,400,AO,Adult Other,15100 SAN FERNANDO MISSION BL,,34.2727,-118.4606,1510 SAN F BL
201607333,3/22/2020,3/21/2020,1200,16,1668,1,420,0,,,101,-9,IC,Invest Cont,9500 REVERIE RD,,34.2424,-118.293,9500 R REVERI RD
201907647,3/15/2020,3/14/2020,1800,19,1991,1,510,0,,,101,-9,IC,Invest Cont,8100 LANGDON AV,,34.218,-118.4688,8100 A LANGDO AV
201516039,10/7/2020,10/7/2020,1630,15,1583,1,520,33,M,H,108,-9,IC,Invest Cont,12000 VENTURA PL,,34.1451,-118.3875,1200 P VENTU PL
202110203,6/6/2020,6/5/2020,2110,21,2156,1,510,0,,,108,-9,IC,Invest Cont,21600 VICTORY BL,,34.188,-118.6002,2160 B VICTO BL
201407549,3/2/2020,3/2/2020,500,14,1476,1,330,37,F,B,108,-9,IC,Invest Cont,8000 S SEPULVEDA BL,,33.9645,-118.4006,8000 SEPULVBL
201310690,5/11/2020,5/9/2020,1600,13,1303,2,740,68,M,A,213,-9,IC,Invest Cont,1200 WALL ST,,34.035,-118.2553,1200 WALL ST
202115640,11/4/2020,10/25/2020,1300,21,2172,1,440,33,F,W,101,-9,IC,Invest Cont,EL CANON,BURBANK,34.1705,-118.6477,EL CNNON
201414604,6/30/2020,6/29/2020,2000,14,1464,1,420,37,F,B,122,-9,IC,Invest Cont,12400 FIELDING,,33.9791,-118.4092,1240 FIELDING
201513990,8/15/2020,8/15/2020,806,15,1599,2,740,37,F,H,122,-9,IC,Invest Cont,3600 REGAL PL,,34.1337,-118.3631,3600 REGAL PL
210805864,2/16/2021,9/1/2020,1415,8,851,2,649,58,M,W,501,-9,IC,Invest Cont,1600 WELLESLEY AV,,34.036,-118.4613,1600AV WELLESAV
201815002,8/3/2020,8/3/2020,200,18,1823,2,745,26,M,B,122,-9,IC,Invest Cont,94TH ST,WALL ST,33.9511,-118.2717,94TH ST ST
202004414,1/10/2020,1/10/2020,1245,20,2016,1,210,0,X,X,203,302,AO,Adult Other,3700 W 3RD ST,,34.0709,-118.2985,3700 S 3RD ST
201904093,1/2/2020,1/2/2020,2025,19,1901,1,121,36,F,H,501,400,AO,Adult Other,15400 GLENOAKS BL,,34.3232,-118.4695,1540 BL GLENO BL
201822193,12/16/2020,8/31/2020,1,18,1841,2,845,0,X,X,726,-9,IC,Invest Cont,700 W 109TH ST,,33.9373,-118.2875,700 ST109TH ST
201614410,11/3/2020,11/3/2020,430,16,1612,1,330,25,M,H,101,-9,IC,Invest Cont,11300 DE FOE AV,,34.2754,-118.418,1130 DE FO AV
202005845,2/9/2020,2/9/2020,240,20,2097,2,626,27,F,H,101,400,AO,Adult Other,1900 S MARIPOSA AV,,34.04,-118.2984,1900 MARIPO AV
201808873,3/29/2020,3/27/2020,1130,18,1823,1,440,23,F,B,202,-9,IC,Invest Cont,300 E 93RD ST,,33.952,-118.2695,300 ST93RD ST
201814674,7/28/2020,7/27/2020,2125,18,1849,2,624,30,F,H,502,400,IC,Invest Cont,2200 E 111TH ST,,33.9345,-118.2329,2200ST 111TH ST
210906998,3/16/2021,10/27/2020,2330,9,926,1,510,0,,,101,-9,AO,Adult Other,6700 VAN NUYS BL,,34.1924,-118.4487,6700 BL VAN NU BL
202010277,5/28/2020,5/28/2020,1300,20,2056,1,420,0,,,108,-9,IC,Invest Cont,2700 W OLYMPIC BL,,34.0526,-118.2916,2700 OLYMPI BL
202010197,5/26/2020,5/25/2020,2355,20,2073,1,330,0,X,X,101,-9,AA,Adult Arrest,PICO,E OXFORD,34.0472,-118.3069,PICOICO
201417728,9/24/2020,9/24/2020,1450,14,1457,1,510,0,,,101,-9,IC,Invest Cont,11900 WAGNER ST,,33.9943,-118.417,1190 WAGNE ST
201408469,3/17/2020,3/9/2020,1820,14,1449,1,440,29,F,C,502,-9,IC,Invest Cont,11900 VENICE BL,,34.0071,-118.4272,1190 VENIC BL
201812021,6/2/2020,6/2/2020,800,18,1803,2,901,25,F,H,501,-9,IC,Invest Cont,8700 S SAN PEDRO ST,,33.9581,-118.2695,8700 SAN PEST
